Ano do Gasto;Elemento;Fonte de Recursos1;Programa1;Projeto / Atividade;Subfunção1;Table Names;Órgão1;Abr;Ago;Dez;Fev;Jan;Jul;Jun;Mai;Mar;Nov;Out;Set;Valor Empenhado
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0069 - Modernização da Polícia;1382 -;181 - Policiamento;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;435201;0;0;0;0;0;0;0;8687;0;443888
2018;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0069 - Modernização da Polícia;1382 -;181 - Policiamento;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;131795;0;0;0;0;0;0;0;0;0;131795
2018;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5578 - Apoio a Programas e Projetos da Polícia Civil;181 - Policiamento;Gastos_rj_2018.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;0;0;0;5965434
2018;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 - Apoio a Programas e Projetos da Polícia Milit;181 - Policiamento;Gastos_rj_2018.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;0;0;0;15705743
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5576 - Apoio a Progr e Proj Segurança Pública-FISED;181 - Policiamento;Gastos_rj_2018.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;0;0;0;670000
2018;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5577 - Apoio a Programas e Projetos da Polícia Milit;181 - Policiamento;Gastos_rj_2018.csv;51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;0;0;0;0;0;0;0;0;0;0;0;0;685451
2018;44905100 - Obras e Instalações;111 - Operações de Crédito;0120 - Gestão do Sistema Prisional;3937 -;182 - Defesa Civil;Gastos_rj_2018.csv;07 - Secretaria de Estado de Obras;0;0;227569;0;0;0;0;0;0;0;0;0;227569
2018;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;0120 - Gestão do Sistema Prisional;3937 -;182 - Defesa Civil;Gastos_rj_2018.csv;07 - Secretaria de Estado de Obras;0;0;0;0;0;0;0;6828193;0;107261;0;0;6935454
2018;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;0009 - Ampliação da Capacidade de Preparação e Atend;7989 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;526320;0;0;0;0;0;0;0;0;0;0;0;526320
2018;33901500 - Diárias - Militar;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;3790;2490;7701;1046;0;74;1677;1900;3343;648;31824;0;54493
2018;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;3280;281694;-549901;1571862;0;723496;931364;3051604;166384;76330;3441022;2849301;12546440
2018;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;3511 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;0;-440330;0;0;139206;42298;747306;202480;212500;0;357218;1260681
2018;33903100 - Premiações Culturais, Artísticas, Científicas;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;0;0;0;0;0;0;0;0;279800;0;0;279800
2018;33903700 - Locação de Mão de Obra;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;101293;213421;-196546;0;0;150000;0;301161;0;0;556953;0;1126284
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;3685316;6948923;892971;447763;400000;2461881;-5112451;12483280;4971211;2784574;6094582;2366724;38424779
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;8019 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;-8220;-99200;0;0;0;15800;14200;10740;2990;135800;0;72110
2018;33909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;338081;0;269165;493296;0;0;286491;176706;140366;112987;0;69377;1886473
2018;33909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;3511 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;0;0;12529;0;0;0;0;0;0;0;0;12529
2018;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;8019 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;126000;0;-120338;0;0;0;396461;397237;31000;250000;0;396461;1476823
2018;33919200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;8019 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;0;0;97812;0;0;0;0;0;0;0;0;97812
2018;44905100 - Obras e Instalações;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;50600;-50600;0;0;0;0;0;0;0;0;0;0
2018;44905100 - Obras e Instalações;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;3512 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;27872;0;-27873;0;0;0;0;0;0;0;0;0;0
2018;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;2880;-152884;65199;0;3690;0;0;0;0;150004;69625;138515
2018;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;3511 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;1070836;0;-190530;0;0;8304;10530;89899;44669;0;0;179999;1213709
2018;44905200 - Equipamentos e Material Permanente;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;7991 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;20086830;0;-682879;0;0;822500;0;480000;0;0;6750000;8925000;36381452
2018;44909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;2676 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;0;0;62185;0;0;0;0;0;0;0;0;62185
2018;44909200 - Despesas de Exercícios Anteriores;232 - Taxas pelo Exercício do Poder de Polícia e po;0299 - Ampliação da Capacidade para Atendimento e Re;3511 -;182 - Defesa Civil;Gastos_rj_2018.csv;16 - Secretaria de Estado de Defesa Civil;0;7200;0;0;0;0;0;0;0;0;0;0;7200
2018;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;0078 - Polícia Pacificadora;5355 -;183 - Informação e Inteligência;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;35;0;0;223;0;0;0;0;0;639;140;246;1283
2018;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0119 - Garantia dos Direitos dos Custodiados;8228 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;12870;345158;-324197;0;0;0;0;0;0;0;0;0;33832
2018;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0082 - Fortalecimento da Valorização Profissional;2001 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;0;0;0;0;0;0;0;550;0;0;550
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0082 - Fortalecimento da Valorização Profissional;2001 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;-1360;0;0;0;0;324;1360;0;0;0;324
2018;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0082 - Fortalecimento da Valorização Profissional;2001 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;0;0;0;0;0;324;4901;0;0;0;5226
2018;33903000 - Material de Consumo;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;1171198;3177943;5197686;2588607;0;4807637;3146564;1536344;2611280;2703980;4547656;413399;31902299
2018;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;38400;0;0;24001;0;600000;400000;520000;657961;0;900000;300000;3440362
2018;33903700 - Locação de Mão de Obra;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;318465;33517;0;1;0;0;0;370177;0;0;-115661;1480711;2087211
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;5557141;5145767;2882034;1067028;1094100;2634417;4080537;3858601;2768763;1477591;4867022;11162361;46595368
2018;33904700 - Obrigações Tributárias e Contributivas;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;100000;0;0;0;0;200000;200000;0;0;200000;700000
2018;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;899852;1525579;168700;22544;0;898629;0;132957;102241;0;214570;40230;4005305
2018;33909300 - Indenizações e Restituições;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;11905;23713;7496;4433;0;21317;10174;4072;3116;14038;1084;26680;128033
2018;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;111688;402193;-85442;0;0;0;0;0;430000;0;0;0;858440
2018;44905100 - Obras e Instalações;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;168438;0;0;897471;0;0;0;0;0;0;1065910
2018;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;0002 - Gestão Administrativa;2978 -;302 - Assistência Hospitalar e Ambulatorial;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;860934;3010;8800;2;0;18490;0;0;18879;4000;0;4000;918115
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0119 - Garantia dos Direitos dos Custodiados;8227 -;306 - Alimentação e Nutrição;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;36981175;15891496;79830447;0;0;41456114;15441901;-67064081;103158999;47058974;53761584;5139315;331655929
2018;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0119 - Garantia dos Direitos dos Custodiados;8227 -;306 - Alimentação e Nutrição;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;822393;0;0;0;0;0;0;816757;2964742;0;0;0;4603893
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0125 - Capacitação Profissional e Trabalho;8297 -;332 - Relações de Trabalho;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;450000;0;0;0;0;0;0;0;0;0;450000
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0125 - Capacitação Profissional e Trabalho;8298 -;332 - Relações de Trabalho;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;707367;0;1225118;0;0;700000;629425;0;0;0;0;100000;3361910
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0125 - Capacitação Profissional e Trabalho;8297 -;332 - Relações de Trabalho;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;720034;718421;1202450;804523;0;1003000;825282;818168;1150001;1869446;1333536;786298;11231163
2018;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;-1091214;0;0;0;0;0;0;17612;-7409460;10267659;1784598
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;2508419;0;-6702009;0;0;0;0;10156695;0;0;5680;0;5968785
2018;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;0;0;0;776548;0;0;0;0;0;0;776548
2018;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;0;0;0;4708;0;0;0;0;0;0;4708
2018;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;0;0;0;0;0;0;0;0;0;85;85
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;-34080;0;0;0;0;0;0;0;51120;0;17040
2018;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;104;0;0;0;0;0;0;0;0;0;0;0;104
2018;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;0;0;0;42379;0;0;0;0;0;0;42379
2018;44909200 - Despesas de Exercícios Anteriores;212 - Transferências Voluntárias;0120 - Gestão do Sistema Prisional;8232 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;25 - Secretaria de Estado de Administração Peniten;0;0;0;0;0;0;0;0;0;0;0;766;766
2018;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5586 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;3446100;0;0;0;0;0;0;0;0;0;3446100
2018;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;0070 - Gestão Operacional da Polícia;5586 -;421 - Custódia e Reintegração Social;Gastos_rj_2018.csv;26 - Secretaria de Estado de Segurança;0;0;13717;0;0;0;0;0;0;0;0;0;13717
2018;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4119 - Identificação Civil;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;48484
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4119 - Identificação Civil;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;25382404
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;0064 - Modernização dos Serviços Operacionais do DET;4119 -;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;0;0;-1494260;0;0;0;0;0;0;1474145;8392969;0;8372855
2018;33903000 - Material de Consumo;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4119 -;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;0;0;14555;7146;0;7612;7190;4320;64975;0;-7190;0;98609
2018;33903600 - Outros Serviços de Terceiros - Pessoa Física;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4119 -;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;45853;15319;-18639;-28863;91278;6474;0;0;1126;0;11438;0;123989
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;4119 -;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;2098494;6040593;410329;614227;7127861;1210798;7103424;74668;10339337;15739497;7536;8576591;59343360
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0397 - Atendimento ao Cidadão e ao Empreendedor - Ri;2065 -;422 - Direitos Individuais, Coletivos e Difusos;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;2262792;3565698;-5910316;0;0;565698;335498;230199;0;565698;3565698;3565698;8746666
2018;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2039 -;781 - Transporte Aéreo;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;17960;786000;-419214;-157525;182528;211498;-454;0;61000;593635;145943;640000;2061873
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2039 -;781 - Transporte Aéreo;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;858961;1;11070122;0;1170441;987768;531194;0;4000;1291055;416090;240792;16936130
2018;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0059 - Desenvolvimento das Atividades de Segurança O;2039 -;781 - Transporte Aéreo;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;5337;0;0;0;0;0;0;0;0;37522;0;0;42860
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3010 - Educação no Trânsito;782 - Transporte Rodoviário;Gastos_rj_2018.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;0;0;0;0;0;2000000
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;0064 - Modernização dos Serviços Operacionais do DET;3010 -;782 - Transporte Rodoviário;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;43188;7900;0;0;0;-4401;6657;0;1054430;0;0;0;1107775
2018;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;232 - Taxas pelo Exercício do Poder de Polícia e po;0064 - Modernização dos Serviços Operacionais do DET;3010 -;782 - Transporte Rodoviário;Gastos_rj_2018.csv;21 - Secretaria de Estado da Casa Civil e Desenvol;0;0;-41160;41160;4400;0;0;0;0;0;0;0;4400
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;149604
2019;31901300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;50165
2019;31901600 - Outras Despesas Variáveis - Pessoal Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;1070972
2019;31909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;3491
2019;31911300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;4681
2019;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;253
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2010 - Prestação de Serviços entre Órgãos Estaduais/;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;40000
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;182739
2019;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;8021 - Pagamento de Despesas com Serviços de Utilida;122 - Administração Geral;Gastos_rj_2019.csv;06 - Gabinete de Segurança Institucional do Estado;0;0;0;0;0;0;0;0;0;0;0;0;5603
2019;31900500 - Outros Benefícios Previdenciários do Servidor;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;2500;0;0;0;0;0;2833;2500;2857;0;0;0;10690
2019;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;28938;31719;56145;28201;38325;34399;28431;31516;39429;265201;30551;27388;700778
2019;31901300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;28249;41604;40749;29336;31400;44897;33558;40821;28575;76045;40133;40161;519960
2019;31901600 - Outras Despesas Variáveis - Pessoal Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;181979;247988;237318;158509;164055;245808;196838;281495;178467;233027;249470;226020;2850373
2019;31909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;0;0;6724;983;0;0;0;11633
2019;31909600 - Ressarcimento de Despesas de Pessoal Requisit;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;20651;59407;0;0;70566;0;0;0;20986;20986;27015;219612
2019;31911300 - Obrigações Patronais;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;2596;980;980;0;0;980;1092;1260;0;1894;1120;980;12862
2019;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;1032;0;0;0;0;0;0;0;421;126;1408;2988
2019;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;0002 - Gestão Administrativa;2016 -;122 - Administração Geral;Gastos_rj_2019.csv;08 - Vice-Governadoria do Estado;0;0;0;0;0;3540;0;0;0;0;6919;933;11392
