Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
51 - Secretaria de Estado de Polícia Militar      ;31909200 - Despesas de Exercícios Anteriores;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;756.717,20;0;756.717,20
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;52.234.824,23;52.234.824,23
14 - Secretaria de Estado da Casa Civil           ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 - Patrulhamento de Regiões Críticas da Cidade -;0;0;0;0;0;0;0;0;0;0;0;0;180.000,00
14 - Secretaria de Estado da Casa Civil           ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 - Patrulhamento de Regiões Críticas da Cidade -;0;0;0;0;0;0;0;0;0;0;0;0;409.779,00
51 - Secretaria de Estado de Polícia Militar      ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4446 - Operacionalização do Centro Integrado de Coma;0;0;0;0;0;0;0;0;0;0;0;0;87.635,00
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;24.464.533,19;530.391,13;7.350.765,37;0;0;0;0;0;0;-0,11;0;32.345.689,58
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;0;0;90.226.063,43;7.518.058,33;799.439,99;11.370.353,63;4.368.795,12;10.174.690,61;12.756.877,88;15.321.391,99;-21.064.378,31;131.471.292,67
51 - Secretaria de Estado de Polícia Militar      ;31900500 - Outros Benefícios Previdenciários do Servidor;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;4.353,65;-1.439,45;0;0;0;0;0;0;2.914,20
51 - Secretaria de Estado de Polícia Militar      ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;3.531,84;-1.146,67;0;0;0;0;0;0;2.385,17
51 - Secretaria de Estado de Polícia Militar      ;31901300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;1.606.724,86;0;0;0;0;-805.543,45;0;0;801.181,41
51 - Secretaria de Estado de Polícia Militar      ;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;17.977.162,37;-4.788.647,46;0;0;-9.036,72;-370.736,04;0;0;12.808.742,15
51 - Secretaria de Estado de Polícia Militar      ;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;5.242,67;-1.000,00;0;0;0;0;0;0;4.242,67
51 - Secretaria de Estado de Polícia Militar      ;33904600 - Auxílio Alimentação;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;519.165,00;0;0;0;0;0;0;0;519.165,00
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;299.962,00;0;0;0;0;0;0;0;299.962,00
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0476 - Gestão de Pessoas no Setor Público;4445 -  ;0;0;0;0;11.650.015,57;0;0;0;0;0;0;0;11.650.015,57
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0476 - Gestão de Pessoas no Setor Público;4445 -  ;0;0;0;0;669.357,00;0;0;0;0;0;0;0;669.357,00
51 - Secretaria de Estado de Polícia Militar      ;33504300 - Subvenções Sociais;103 - Royalties para Ações de Segurança Pública e D;243 - Assistência à Criança e ao Adolescente;0449 - Promoção e Garantia dos Direitos da Criança e;5695 -  ;0;0;0;0;8.486.105,54;0;6.437.498,81;48.650,43;0;0;-20.219,33;-740.458,65;14.211.576,80
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;3.040,00;77;13.992,00;16.756,00;-3.040,00;2.239,00;15.576,00;48.640,00
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;5.000.000,00;4.804.619,26;5.170.059,14;299.398,79;248.262,00;10.621.037,32;-2.196.301,77;23.947.074,74
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;50.000,00;3.536.130,11;1.107.683,03;4.737.457,64;2.212.894,45;11.186.415,21;-4.105.793,34;18.724.787,10
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;7.625.000,00;0;0;77.400,00;7.569,00;74.910,00;-82.407,00;7.702.472,00
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;122 - Administração Geral;0002 - Gestão Administrativa;4595 -  ;0;0;0;0;0;0;528.109,90;4.410.671,98;9.354.341,52;447.819,52;3.446.242,46;13.400.116,49;31.587.301,87
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;122 - Administração Geral;0002 - Gestão Administrativa;4596 -  ;0;0;0;0;0;0;2.358.741,27;1.329.986,82;426.604,64;794.550,82;1.111.076,33;5.361.049,16;11.382.009,04
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;0;0;510.000,00;0;0;510.000,00;0;-122.793,64;897.206,36
51 - Secretaria de Estado de Polícia Militar      ;33903700 - Locação de Mão de Obra;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;0;0;0;0;0;304.740,43;0;0;0;0;0;304.740,43
51 - Secretaria de Estado de Polícia Militar      ;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;204.539,18;80.000,00;0;0;0;-10.377,18;274.162,00
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;2.378.242,31;1.778.509,86;1.004.800,00;2.566.386,47;330.973,75;476.655,60;8.535.567,99
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;4.825.550,15;1.070.430,01;195.632,00;1.533.957,87;3.941.380,97;2.004.055,74;13.571.006,74
51 - Secretaria de Estado de Polícia Militar      ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;4.961.752,96;2.217.220,84;0;917.984,20;760.000,00;-56.548,49;8.800.409,51
51 - Secretaria de Estado de Polícia Militar      ;44901500 - Diárias - Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;0;44;0;0;0;0;0;44
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;122 - Administração Geral;0002 - Gestão Administrativa;4597 -  ;0;0;0;0;0;0;0;5.499.781,94;4.189.841,14;7.478.538,77;3.414.574,70;395.017,39;20.977.753,94
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;125 - Normatização e Fiscalização;0478 - Prevenção à Violência e Combate à Criminalida;5713 -  ;0;0;0;0;0;0;0;1.005.178,53;450.301,50;598.422,67;128.218,33;-327.682,76;1.854.438,27
51 - Secretaria de Estado de Polícia Militar      ;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;0;0;3.000.000,00;0;0;-1.120.000,00;2.308.751,26;4.188.751,26
51 - Secretaria de Estado de Polícia Militar      ;33903600 - Outros Serviços de Terceiros - Pessoa Física;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;0;0;7.590,89;0;0;5.902,00;0;13.492,89
51 - Secretaria de Estado de Polícia Militar      ;33904700 - Obrigações Tributárias e Contributivas;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;0;0;1.444,30;0;0;0;23.640,50;25.084,80
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;0;0;0;0;0;0;0;453.638,28;0;0;-140.183,19;313.455,09
51 - Secretaria de Estado de Polícia Militar      ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5614 -  ;0;0;0;0;0;0;0;0;0;71.940,00;0;-71.940,00;0
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;103 - Royalties para Ações de Segurança Pública e D;122 - Administração Geral;0002 - Gestão Administrativa;4595 -  ;0;0;0;0;0;0;0;0;0;0;1.398,00;-1.398,00;0
51 - Secretaria de Estado de Polícia Militar      ;33904700 - Obrigações Tributárias e Contributivas;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;0;0;0;0;0;0;0;0;0;594,27;0;594,27
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;0;0;0;0;67.121,11;125.496,50;192.617,61
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;0;0;0;0;14.998.100,00;-5.378.100,00;9.620.000,00
51 - Secretaria de Estado de Polícia Militar      ;33909100 - Sentenças Judiciais;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0450 - Gestão do SUAS, Proteção Social e Redução da ;4594 -  ;0;0;0;0;0;0;0;0;0;0;0;1.736.635,89;1.736.635,89
25 - Secretaria de Estado de Administração Peniten;31900300 - Pensões do RPPS e do Militar;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;21.406,08;0;0;0;0;0;0;21.406,08
25 - Secretaria de Estado de Administração Peniten;31900500 - Outros Benefícios Previdenciários do Servidor;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.750,30;0;0;0;0;0;0;1.750,30
25 - Secretaria de Estado de Administração Peniten;31900700 - Contribuição a Entidades Fechadas de Previdên;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;3.210,97;0;0;0;0;0;0;3.210,97
25 - Secretaria de Estado de Administração Peniten;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;40.720.951,05;0;0;0;0;0;-272.567,73;40.448.383,32
25 - Secretaria de Estado de Administração Peniten;31901300 - Obrigações Patronais;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;103.662,15;0;0;0;0;0;0;103.662,15
25 - Secretaria de Estado de Administração Peniten;31901600 - Outras Despesas Variáveis - Pessoal Civil;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.784.788,22;2.482.938,72;0;2.488.293,33;0;0;-8.726,99;6.747.293,28
25 - Secretaria de Estado de Administração Peniten;31909200 - Despesas de Exercícios Anteriores;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;444,25;0;0;0;0;0;0;444,25
25 - Secretaria de Estado de Administração Peniten;31911300 - Obrigações Patronais;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;10.596.161,39;0;0;0;0;0;0;10.596.161,39
25 - Secretaria de Estado de Administração Peniten;33900800 - Outros Benefícios Assistenciais do Servidor e;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;46.935,00;0;0;66.092,60;9.441,80;0;0;122.469,40
25 - Secretaria de Estado de Administração Peniten;33904600 - Auxílio Alimentação;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;384.299,00;0;0;0;0;0;0;384.299,00
25 - Secretaria de Estado de Administração Peniten;33904900 - Auxílio Transporte;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;456.507,63;0;0;0;0;0;0;456.507,63
25 - Secretaria de Estado de Administração Peniten;31919600 - Ressarcimento de Despesas de Pessoal Requisit;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;137.593,29;0;0;67.667,54;-67.667,54;137.593,29
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;54.290,35;0;4.632,00;11.535,55;0;70.457,90
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;7.303,61;42.825,47;50.129,08
25 - Secretaria de Estado de Administração Peniten;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;27.700,00;173.688,20;201.388,20
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;128.350,20;138.449,28;114.920,36;112.140,96;116.613,50;0;0;0;0;390.365,06;313.855,91;-105.654,83;1.209.040,44
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;4.029.714,17;5.471.232,72;59.317.598,32;36.269.999,96;13.698.359,61;0;0;0;0;80.907.482,94;-44.188,44;67.280.857,13;266.931.056,41
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;947,1;1.607,74;1.119,53;1.036,00;1.036,00;0;0;0;0;739,68;1.551,20;1.837,23;9.874,48
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901600 - Outras Despesas Variáveis - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;257.600,51;246.928,62;238.276,74;255.678,49;248.005,74;0;0;0;0;244.711,24;0;-21.049,78;1.470.151,56
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;14.280.305,53;0;0;0;18.078.111,05;0;0;0;18.043.394,23;18.050.018,07;0;1.415.752,11;87.779.396,57
16 - Secretaria de Estado de Defesa Civil e Corpo ;31909200 - Despesas de Exercícios Anteriores;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;4.220.888,81;1.483,46;0;0;904.533,05;0;0;0;0;653.364,43;0;-3.769,55;5.776.500,20
51 - Secretaria de Estado de Polícia Militar      ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;18.194,91;12.090,24;0;0;0;0;0;0;0;0;0;1.876.614,54;2.156.899,69
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;12.565.082,43;14.711.285,38;0;79.366.212,23;90.270.121,19;53.477.519,83;-7.612.583,13;0;0;195.008.687,80;-139.448.474,46;269.573.338,75;597.911.190,02
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;55.249.200,62;67.250.404,25;49.131.464,71;0;0;12.148.384,40;67.320.709,35;56.030.638,00;54.248.431,97;58.779.471,17;-64.512.426,23;17.644.438,42;439.960.769,77
52 - Secretaria de Estado de Policia Civil        ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;35.268.127,00;48.555.793,85;0,03;22.777.723,25;35.052.635,82;29.567.184,19;-0,21;0;0;91.726.453,13;38.567.974,26;-711.601,42;300.804.289,90
52 - Secretaria de Estado de Policia Civil        ;31900700 - Contribuição a Entidades Fechadas de Previdên;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;159.994,98;160.956,32;0;469.047,81
52 - Secretaria de Estado de Policia Civil        ;31901600 - Outras Despesas Variáveis - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;6.447.942,75;1.686.929,13;1.847.749,23;-1.140,49;13.427.140,79;7.494.450,51;-338,39;60.237.221,56
25 - Secretaria de Estado de Administração Peniten;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;1.692.879,85;31.678.754,24;14.335.437,73;-341.410,08;0;40.613.148,38;40.492.583,66;40.538.535,35;15.219.991,53;0;-662.732,36;183.567.188,30
25 - Secretaria de Estado de Administração Peniten;31901600 - Outras Despesas Variáveis - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;2.483.031,09;2.473.866,88;0;-23.345,83;0;4.322.877,00;4.341.143,93;1.769.806,85;4.141.698,10;0;-8.144,80;19.500.933,22
25 - Secretaria de Estado de Administração Peniten;31909200 - Despesas de Exercícios Anteriores;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;161.766,53;564.099,10;0;0;0;1.555,61;148,06;47,32;7.855,15;0;0;735.471,77
51 - Secretaria de Estado de Polícia Militar      ;31900100 - Aposentadorias e Reformas;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;12.784,42;0;0;0;0;0;0;0;0;0;0;12.784,42
51 - Secretaria de Estado de Polícia Militar      ;31911300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;39.148.129,72;0;0;-10.903.908,96;5.937.216,47;0;0;4.966.692,49;-27.927.697,56;5.421.928,57;2.790.829,91;19.433.190,64
51 - Secretaria de Estado de Polícia Militar      ;31901300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;165.282,60;165.807,13;0;0;0;300.941,01;0;632.030,74
51 - Secretaria de Estado de Polícia Militar      ;33900800 - Outros Benefícios Assistenciais do Servidor e;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;242.407,78;0;0;0;0;0;244.407,60;486.815,38
51 - Secretaria de Estado de Polícia Militar      ;33901900 - Auxílio-Fardamento;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;1.420.868,98;0;0;0;0;0;123.971,38;1.544.840,36
51 - Secretaria de Estado de Polícia Militar      ;33904600 - Auxílio Alimentação;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;2.710.574,26;0;0;0;0;0;2.778.531,59;5.489.105,85
51 - Secretaria de Estado de Polícia Militar      ;33904900 - Auxílio Transporte;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;4.433.778,67;0;0;0;0;0;3.720.965,81;8.154.744,48
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;48.325,67;0;0;0;0;0;55.631,74;103.957,41
51 - Secretaria de Estado de Polícia Militar      ;33913000 - Material de Consumo;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;4.666.081,67;0;0;0;4.666.081,67;-4.666.081,67;4.666.081,67;9.332.163,34
25 - Secretaria de Estado de Administração Peniten;31900300 - Pensões do RPPS e do Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;21.406,08;21.406,08;21.406,08;21.406,08;0;0;85.624,32
25 - Secretaria de Estado de Administração Peniten;31900500 - Outros Benefícios Previdenciários do Servidor;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;1,8;1,8;1,8;1,8;0;0;7,2
25 - Secretaria de Estado de Administração Peniten;31900700 - Contribuição a Entidades Fechadas de Previdên;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;3.265,69;3.315,39;3.168,56;3.168,56;0;0;12.918,20
25 - Secretaria de Estado de Administração Peniten;31901300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;104.898,40;107.702,24;107.226,62;104.695,40;20.394,24;0;444.916,90
25 - Secretaria de Estado de Administração Peniten;31911300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;10.620.868,02;10.569.484,07;10.554.896,38;10.553.729,79;0;0;42.298.978,26
25 - Secretaria de Estado de Administração Peniten;33900800 - Outros Benefícios Assistenciais do Servidor e;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;46.935,00;86.432,81;73.638,96;63.803,54;0;0;270.810,31
25 - Secretaria de Estado de Administração Peniten;33904600 - Auxílio Alimentação;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;370.043,00;373.205,00;348.269,00;355.031,00;0;0;1.446.548,00
25 - Secretaria de Estado de Administração Peniten;33904900 - Auxílio Transporte;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;463.599,57;460.743,88;457.645,16;459.712,71;0;0;1.841.701,32
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900300 - Pensões do RPPS e do Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;172.147,64;-172.147,64;0;0
