Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
52 - Secretaria de Estado de Policia Civil        ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;9.441,82;91.270,83;3.147,27;2.832,90;0;62.270,89;60.982,24;229.945,95
06 - Gabinete de Segurança Institucional do Estado;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;165;209;165;-539;0;0;0;0
51 - Secretaria de Estado de Polícia Militar      ;44404200 - Auxílios;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4446 -  ;0;0;0;0;0;3.309.749,91;0;0;0;0;0;0;3.309.749,91
30 - Secretaria de Estado de Trabalho e Renda     ;33909100 - Sentenças Judiciais;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;0,62;0;0;0;0;0;0,62
52 - Secretaria de Estado de Policia Civil        ;31909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;1.441.962,45;0;9.108,64;0;8.325,22;-3.892,81;1.455.503,50
30 - Secretaria de Estado de Trabalho e Renda     ;33904000 - Serviços de Tecnologia da Informação e Comuni;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;13.866,00;0;244,25;0;55;55;14.220,25
21 - Secretaria de Estado de Planejamento e Gestão;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4635 -  ;0;0;0;0;0;0;4.040,00;0;2.491,00;6.886,00;-1.939,00;0;11.478,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;0;0;0;0;11.181.137,92;0;0;0;0;0;11.181.137,92
06 - Gabinete de Segurança Institucional do Estado;33903600 - Outros Serviços de Terceiros - Pessoa Física;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;5.613,20;-1.403,30;0;0;0;4.209,90
21 - Secretaria de Estado de Planejamento e Gestão;31909400 - Indenizações e Restituições Trabalhistas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;657,07;0;0;0;0;657,07
52 - Secretaria de Estado de Policia Civil        ;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;32.655,44;11.124,39;0;0;0;43.779,83
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;302 - Assistência Hospitalar e Ambulatorial;0477 - Gestão do Sistema Prisional e Ressocialização;8228 -  ;0;0;0;0;0;0;0;3.951,75;0;0;0;0;3.951,75
06 - Gabinete de Segurança Institucional do Estado;33914000 - Serviços de Tecnologia da Informação e Comuni;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;0;0;0;0;0;0;5.200,64;0;0;0;5.200,64
30 - Secretaria de Estado de Trabalho e Renda     ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;12.071,96;0;0;0;12.071,96
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;13.370,00;8.793,00;34.031,00;87.381,00;143.575,00
51 - Secretaria de Estado de Polícia Militar      ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;162;0;0;0;162
57 - SECRETARIA DE ESTADO DE GOVERNO;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 -  ;0;0;0;0;0;0;0;0;3.000,00;0;0;0;3.000,00
21 - Secretaria de Estado de Planejamento e Gestão;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;11.511,95;8.528,00;0;20.039,95
25 - Secretaria de Estado de Administração Peniten;44909300 - Indenizações e Restituições;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;24.991,35;0;0;24.991,35
30 - Secretaria de Estado de Trabalho e Renda     ;31919200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;10.975,40;0;0;10.975,40
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2055 -  ;0;0;0;0;0;0;0;0;0;56.623,37;0;0;56.623,37
21 - Secretaria de Estado de Planejamento e Gestão;33904000 - Serviços de Tecnologia da Informação e Comuni;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4635 -  ;0;0;0;0;0;0;0;0;0;899,1;0;0;899,1
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;11.566,74;0;11.566,74
25 - Secretaria de Estado de Administração Peniten;44903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;17.335,00;0;17.335,00
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;14.994,81;0;14.994,81
51 - Secretaria de Estado de Polícia Militar      ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;1.290,00;0;1.290,00
25 - Secretaria de Estado de Administração Peniten;31919200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;172.359,32;0;172.359,32
30 - Secretaria de Estado de Trabalho e Renda     ;33900800 - Outros Benefícios Assistenciais do Servidor e;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;600;0;600
52 - Secretaria de Estado de Policia Civil        ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;664,9;0;664,9
21 - Secretaria de Estado de Planejamento e Gestão;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0457 - Fortalecimento da Participação Popular e do C;4634 -  ;0;0;0;0;0;0;0;0;0;0;1.587,38;0;1.587,38
21 - Secretaria de Estado de Planejamento e Gestão;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0457 - Fortalecimento da Participação Popular e do C;4634 -  ;0;0;0;0;0;0;0;0;0;0;4.260,00;0;4.260,00
57 - SECRETARIA DE ESTADO DE GOVERNO;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 -  ;0;0;0;0;0;0;0;0;0;0;138.425,20;0;138.425,20
51 - Secretaria de Estado de Polícia Militar      ;44909300 - Indenizações e Restituições;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2878 -  ;0;0;0;0;0;0;0;0;0;0;30.625,00;0;30.625,00
30 - Secretaria de Estado de Trabalho e Renda     ;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;332 - Relações de Trabalho;0477 - Gestão do Sistema Prisional e Ressocialização;8297 -  ;0;0;0;0;0;0;0;0;0;0;13.985.813,50;0;13.985.813,50
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0477 - Gestão do Sistema Prisional e Ressocialização;8232 -  ;0;0;0;0;0;0;0;0;0;0;35.562,50;0;35.562,50
06 - Gabinete de Segurança Institucional do Estado;33904700 - Obrigações Tributárias e Contributivas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;0;0;0;0;0;919,75;919,75
06 - Gabinete de Segurança Institucional do Estado;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;0;0;0;0;0;2.198,00;2.198,00
06 - Gabinete de Segurança Institucional do Estado;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;15.000,00;15.000,00
25 - Secretaria de Estado de Administração Peniten;33904600 - Auxílio Alimentação;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;2.975.000,00;2.975.000,00
06 - Gabinete de Segurança Institucional do Estado;33904000 - Serviços de Tecnologia da Informação e Comuni;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0435 - Modernização Tecnológica;4562 -  ;0;0;0;0;0;0;0;0;0;0;0;259;259
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;4.163,25;4.163,25
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901600 - Outras Despesas Variáveis - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;467.405,27;467.405,27
16 - Secretaria de Estado de Defesa Civil e Corpo ;31909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;2.516,67;2.516,67
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;25.000.000,00;25.000.000,00
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;102 - Fundo Orçamentário Temporário;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;170.667.550,25;170.667.550,25
14 - Secretaria de Estado da Casa Civil           ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 -  ;180.000,00;366.000,00;420.000,00;0;0;0;0;0;0;-186.229,81;0;0;779.770,19
14 - Secretaria de Estado da Casa Civil           ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 -  ;409.779,00;409.779,00;409.779,00;0;0;0;0;0;0;0;-43.582,90;0;1.185.754,10
51 - Secretaria de Estado de Polícia Militar      ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4446 -  ;87.635,00;0;0;0;0;0;963.985,00;0;0;72.500,00;0;0;1.124.120,00
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0434 - Gestão do Patrimônio Imóvel;5359 - Padronização de Referências Arquitetônicas da;0;0;0;0;0;0;0;0;0;0;0;0;465.247,00
51 - Secretaria de Estado de Polícia Militar      ;44905100 - Obras e Instalações;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0434 - Gestão do Patrimônio Imóvel;5359 - Padronização de Referências Arquitetônicas da;0;0;0;0;0;0;0;295.000,00;0;0;0;0;545.750,00
52 - Secretaria de Estado de Policia Civil        ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;126 - Tecnologia da Informação;0435 - Modernização Tecnológica;4603 - Gestão de Processamento de Dados;0;0;0;0;0;0;0;0;0;0;0;0;1.457.971,58
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;103 - Fundo Estadual de Investim e Ações de Seguran;128 - Formação de Recursos Humanos;0476 - Gestão de Pessoas no Setor Público;5708 - Valorização e Capacitação dos Policiais Milit;0;0;0;0;0;0;0;0;0;0;0;0;211
57 - Secretaria de Estado de Governo              ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 - Patrulhamento de Regiões Críticas da Cidade -;0;0;0;240.000,00;240.800,00;106.600,00;891.035,60;250.000,00;255.800,00;514.314,31;501.800,00;39.980,39;3.700.330,30
57 - Secretaria de Estado de Governo              ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 - Patrulhamento de Regiões Críticas da Cidade -;0;0;0;218.660,00;838.118,30;428.470,33;174.793,09;496.165,62;1.091.396,16;301.140,00;822.491,21;1.037,90;8.477.561,73
57 - Secretaria de Estado de Governo              ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 - Patrulhamento de Regiões Críticas da Cidade -;0;0;0;0;0;0;6.941,67;0;0;0;0;5.666,93;206.524,86
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2878 - Gestão da Frota da Polícia Militar;0;0;0;0;0;0;0;0;0;0;0;0;9.787.500,00
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4446 - Operacionalização do Centro Integrado de Coma;0;0;562.412,00;0;0;0;7.166.407,01;59.443,35;0;123.534,80;51.743,20;0;9.220.308,36
52 - Secretaria de Estado de Policia Civil        ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4571 - Combate à Corrupção e à Lavagem de Dinheiro;0;0;0;0;0;0;55.680,00;0;0;0;-13.760,00;-14.080,00;32.480,00
52 - Secretaria de Estado de Policia Civil        ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;8060 - Gestão da Frota da Polícia Civil;0;0;0;0;0;0;0;0;0;297.020,00;49.715,00;121.794,83;517.644,12
52 - Secretaria de Estado de Policia Civil        ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;8250 - Operacionalização da Polícia Técnico-Científi;0;0;0;0;0;428.600,77;0;397.061,70;8.590,00;0,3;0;-35.853,81;1.184.921,22
52 - Secretaria de Estado de Policia Civil        ;33904000 - Serviços de Tecnologia da Informação e Comuni;103 - Fundo Estadual de Investim e Ações de Seguran;183 - Informação e Inteligência;0478 - Prevenção à Violência e Combate à Criminalida;2046 - Inteligência e Segurança da Informação;0;0;0;0;1.002.623,04;11.197.646,88;0;260.900,00;4.398.383,43;0;428.292,85;91.131,21;17.733.853,33
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;103 - Fundo Estadual de Investim e Ações de Seguran;306 - Alimentação e Nutrição;0467 - Segurança Alimentar e Nutricional;8227 -  ;0;12.374.574,11;0;0;612.681,24;0;1.602.118,62;1.395.489,33;416.869,70;0;5.289.365,40;295.329,60;21.986.428,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;8.495.955,89;2.507.140,94;2.071.365,08;5.774.826,40;4.563.238,28;0;0;10.690.098,78;13.753.517,16;6.063.239,48;53.919.382,01
51 - Secretaria de Estado de Polícia Militar      ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;548.757,63;11.785.428,21;905.877,92;4.212.000,55;157.161,67;11.447.101,86;2.533.992,74;10.490.443,94;2.281.696,82;2.040.790,64;46.403.251,98
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;306 - Alimentação e Nutrição;0467 - Segurança Alimentar e Nutricional;8227 -  ;0;0;21.981.074,81;4.256.835,51;12.882.557,36;7.309.213,91;16.911.569,23;7.210.182,65;17.749.711,90;6.950.207,45;7.231.048,85;219.984,83;102.702.386,50
51 - Secretaria de Estado de Polícia Militar      ;33904700 - Obrigações Tributárias e Contributivas;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;222,59;0;0;0;0;0;0;0;0;222,59
52 - Secretaria de Estado de Policia Civil        ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;3.918.682,63;1.152.973,18;1.461.974,65;741.323,26;13.805.080,14;1.033.752,43;0;743.000,00;-2.731.746,54;20.125.039,75
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2878 -  ;0;0;0;5.000.000,00;-5.000.000,00;0;0;0;0;7.000.000,00;0;0;7.000.000,00
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4583 -  ;0;0;0;2.156.700,00;0;0;4.977,40;0;178.335,00;979.138,07;135,48;866.992,22;4.186.278,17
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0434 - Gestão do Patrimônio Imóvel;5359 -  ;0;0;0;0;2.459,70;0;0;0;0;87.757,85;0;0;90.217,55
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2061 -  ;0;0;0;0;13.924.350,00;-2.841.134,90;0;0;0;2.900.000,00;570.000,00;56.499,00;14.609.714,10
52 - Secretaria de Estado de Policia Civil        ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;0;0;0;5.363.668,50;0;0;4.890.337,80;0;200.440,12;-244.729,05;10.209.717,37
52 - Secretaria de Estado de Policia Civil        ;33901400 - Diárias - Civil;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;11.755,30;103.624,80;8.280,60;29.878,95;61.997,94;45.570,20;20.739,80;281.847,59
52 - Secretaria de Estado de Policia Civil        ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;108.000,00;88.381,65;140.775,35;120.193,67;151.367,70;228.800,00;-497;837.021,37
52 - Secretaria de Estado de Policia Civil        ;33903300 - Passagens e Despesas com Locomoção;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;300.176,80;0;0;0;0;0;45.613,95;345.790,75
52 - Secretaria de Estado de Policia Civil        ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;5.085.918,28;2.768.778,75;1.937.798,70;90.235,00;62.950,21;-1.593.532,15;3.834.617,42;12.186.766,21
57 - SECRETARIA DE ESTADO DE GOVERNO;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;1166 -  ;0;0;0;0;0;3.000,00;0;0;0;0;2.000,00;0;5.000,00
51 - Secretaria de Estado de Polícia Militar      ;44905100 - Obras e Instalações;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;2061 -  ;0;0;0;0;0;15.344.657,79;0;0;0;0;0;0;15.344.657,79
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;8.299,00;0;0;0;0;0;0;8.299,00
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;8060 -  ;0;0;0;0;0;1.321.899,00;12.830.000,00;0;0;5.075.982,00;0;0;19.227.881,00
52 - Secretaria de Estado de Policia Civil        ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;8250 -  ;0;0;0;0;0;8.800,00;28.081,68;0;17.600,00;0;0;0;54.481,68
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;2.650,00;0;0;7.032,30;15.870,00;0;25.552,30
52 - Secretaria de Estado de Policia Civil        ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4583 -  ;0;0;0;0;0;0;1.816,12;0;0;0;0;1.051.560,72;1.053.376,84
51 - Secretaria de Estado de Polícia Militar      ;33906700 - Depósitos Compulsórios;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;800.297,91;1.555.634,69;754.373,95;743.957,21;2.858.036,11;6.712.299,87
51 - Secretaria de Estado de Polícia Militar      ;33909100 - Sentenças Judiciais;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;530.603,96;1.117.793,90;569.689,45;564.702,67;2.299.403,27;5.082.193,25
51 - Secretaria de Estado de Polícia Militar      ;44404200 - Auxílios;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4446 -  ;0;0;0;0;0;0;0;8.592.535,94;0;0;0;0;8.592.535,94
52 - Secretaria de Estado de Policia Civil        ;44905100 - Obras e Instalações;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;4579 -  ;0;0;0;0;0;0;0;409.000,00;2.936.000,00;0;0;-2.189.887,36;1.155.112,64
52 - Secretaria de Estado de Policia Civil        ;33903000 - Material de Consumo;103 - Fundo Estadual de Investim e Ações de Seguran;183 - Informação e Inteligência;0478 - Prevenção à Violência e Combate à Criminalida;2046 -  ;0;0;0;0;0;0;0;8.800,00;4.800,00;0;0;-105,01;13.494,99
52 - Secretaria de Estado de Policia Civil        ;33903600 - Outros Serviços de Terceiros - Pessoa Física;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;1.500,00;0;0;0;1.500,00
52 - Secretaria de Estado de Policia Civil        ;33909300 - Indenizações e Restituições;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;722.588,61;235.744,13;0;61.773,29;1.020.106,03
52 - Secretaria de Estado de Policia Civil        ;33906700 - Depósitos Compulsórios;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;3.024.112,35;796.928,49;793.212,87;1.679.746,62;6.294.000,33
52 - Secretaria de Estado de Policia Civil        ;33909100 - Sentenças Judiciais;103 - Fundo Estadual de Investim e Ações de Seguran;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;1.168.862,60;601.825,86;602.090,31;1.333.220,90;3.705.999,67
51 - Secretaria de Estado de Polícia Militar      ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;5519 -  ;0;0;0;0;0;0;0;0;17.724.825,00;0;36.000.000,00;-1.707.946,42;52.016.878,58
52 - Secretaria de Estado de Policia Civil        ;33909300 - Indenizações e Restituições;103 - Fundo Estadual de Investim e Ações de Seguran;181 - Policiamento;0478 - Prevenção à Violência e Combate à Criminalida;8250 -  ;0;0;0;0;0;0;0;0;477.615,01;0;0;0;477.615,01
52 - Secretaria de Estado de Policia Civil        ;44905200 - Equipamentos e Material Permanente;103 - Fundo Estadual de Investim e Ações de Seguran;183 - Informação e Inteligência;0478 - Prevenção à Violência e Combate à Criminalida;2046 -  ;0;0;0;0;0;0;0;0;8.800,00;0;-300;0;8.500,00
