Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;3.923,00;-3.923,00;0;0;0;0
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31909400 - Indenizações e Restituições Trabalhistas;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;44.535,07;0;30.991,42;0;0;75.526,49
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31909600 - Ressarcimento de Despesas de Pessoal Requisit;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;25.829,07;0;69.639,54;0;0;95.468,61
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31900300 - Pensões do RPPS e do Militar;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;175.184,95;0;0;0;0;175.184,95
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31909100 - Sentenças Judiciais;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;8.630,46;0;0;0;-8.630,46;0
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;33903700 - Locação de Mão de Obra;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8250 -  ;0;0;0;0;0;0;0;32.800,00;0;0;-11.462,55;-26,57;21.310,88
21 - Secretaria de Estado da Casa Civil e Governan;33913900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2010 -  ;0;0;0;0;0;0;0;0;158,94;0;0;0;158,94
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900500 - Outros Benefícios Previdenciários do Servidor;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;86,4;0;0;0;86,4
21 - Secretaria de Estado da Casa Civil e Governan;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0059 - Desenvolvimento das Atividades de Segurança O;2281 -  ;0;0;0;0;0;0;0;0;33.500,00;0;0;-1.441,00;32.059,00
21 - Secretaria de Estado da Casa Civil e Governan;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0059 - Desenvolvimento das Atividades de Segurança O;2281 -  ;0;0;0;0;0;0;0;0;9.350,00;0;-154,78;0;9.195,22
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2055 -  ;0;0;0;0;0;0;0;0;4.199,20;2.246,90;0;0;6.446,10
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;0;0;0;20.000.000,00;0;0;-5.563.514,33;14.436.485,67
08 - Vice-Governadoria do Estado;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;3.746,00;0;0;3.746,00
25 - Secretaria de Estado de Administração Peniten;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;652;0;-252;400
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;225.744,57;651.377,66;0;877.122,23
26 - Secretaria de Estado de Segurança - Em Extinç;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0075 - Educação em Segurança Cidadã: Educando Para P;1036 -  ;0;0;0;0;0;0;0;0;0;125,76;0;0;125,76
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;5356 -  ;0;0;0;0;0;0;0;0;0;26.431,00;0;0;26.431,00
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;33903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0080 - Inovação Tecnológica para a Melhoria dos Proc;2046 -  ;0;0;0;0;0;0;0;0;0;7.000,00;0;0;7.000,00
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0080 - Inovação Tecnológica para a Melhoria dos Proc;2046 -  ;0;0;0;0;0;0;0;0;0;1.800,00;0;0;1.800,00
21 - Secretaria de Estado da Casa Civil e Governan;33901500 - Diárias - Militar;100 - Ordinários Provenientes de Impostos;781 - Transporte Aéreo;0059 - Desenvolvimento das Atividades de Segurança O;2039 -  ;0;0;0;0;0;0;0;0;0;390;0;2.236,00;2.626,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;0467 -  ;0;0;0;0;0;0;0;0;0;0;217.142,98;-35.816,55;181.326,43
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;8.800,00;0;8.800,00
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0070 - Gestão Operacional da Polícia;8250 -  ;0;0;0;0;0;0;0;0;0;0;17.475,00;-17.475,00;0
08 - Vice-Governadoria do Estado;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;181 - Policiamento;0077 - Elaboração e Disseminação de Informações Sobr;1012 -  ;0;0;0;0;0;0;0;0;0;0;19.427,00;0;19.427,00
25 - Secretaria de Estado de Administração Peniten;44903000 - Material de Consumo;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;0;199,94;0;199,94
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;100 - Ordinários Provenientes de Impostos;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;0;27.478,60;-4.515,00;22.963,60
21 - Secretaria de Estado da Casa Civil e Governan;33901400 - Diárias - Civil;100 - Ordinários Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;44;44
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;332 - Relações de Trabalho;0125 - Capacitação Profissional e Trabalho;8297 -  ;0;0;0;0;0;0;0;0;0;0;0;28.430,37;28.430,37
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;14.378.130,96;14.378.130,96
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;33904600 - Auxílio Alimentação;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;2.913.328,31;2.913.328,31
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;0;0;0;1.446.558,38;1.446.558,38
52 - SECRETARIA DE ESTADO DE POLICIA CIVIL ;31911300 - Obrigações Patronais;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;9.941.976,16;9.941.976,16
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;670.000,00;1.061.169,86;389.971,41;811.200,60;0;0;101.771,17;0;0;491.372,30;35.863,73;-2.621,72;3.558.727,35
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;15.705.743,59;0;3.547.150,00;9.288.350,00;0;0;0;17.265.265,57;8.412.725,93;8.562.635,96;8.938.359,60;12.300.663,91;84.020.894,56
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;685.451,00;0;306.254,00;687.167,00;0;0;0;1.000.246,00;487.786,00;494.832,00;517.660,00;0;4.179.396,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;5.965.434,01;601.000,00;2.289.023,00;2.508.101,00;0;0;0;4.973.627,04;2.478.344,05;2.549.971,55;2.718.599,31;1.834.007,73;25.918.107,69
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;156.205,45;259.323,01;0;0;0;0;0;1.935.265,53;1.529.215,75;3.534.898,61;-1.058.340,53;6.356.567,82
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;44905200 - Equipamentos e Material Permanente;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;6.090.000,00;0;0;0;0;0;0;0;0;0;0;6.090.000,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;4.560.486,96;0;0;-3.222.411,75;0;0;377.249,58;7.820.524,43;762.898,78;5.952.591,59;16.251.339,59
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;48.398,71;0;0;48.398,71;-48.398,71;0;0;0;0;48.398,71
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;421 - Custódia e Reintegração Social;0070 - Gestão Operacional da Polícia;5586 -  ;0;0;0;1.081.200,00;0;3.272.963,09;0;2.741.924,88;1.326.600,03;232.837,30;1.462.725,01;-13.129,42;10.105.120,89
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;421 - Custódia e Reintegração Social;0070 - Gestão Operacional da Polícia;5586 -  ;0;0;0;1.107.829,80;0;27.030,79;0;825;225;-13.538,09;29.389,13;0;1.151.761,63
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;922.040,00;0;0;0;0;0;0;922.040,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31900500 - Outros Benefícios Previdenciários do Servidor;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;4.955,98;2.754,64;0;7.710,62
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;20.409,40;4.447,67;1.819.804,42;1.844.661,49
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;1.029.324,82;595.954,45;298.079,43;1.923.358,70
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;14.248.894,30;3.860.552,87;5.130.147,34;23.239.594,51
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904600 - Auxílio Alimentação;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;587.452,50;0;377.347,50;964.800,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;339.417,00;0;218.023,00;557.440,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;7.196.069,51;-7.196.069,51;0;0
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;1.386.496,58;0;-144.207,75;1.242.288,83
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;0;0;0;0;0;0;251.450,00;861.925,00;-671.976,26;441.398,74
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0124 - Coordenação, Monitoramento e Aprimoramento da;4433 -  ;0;0;0;0;0;0;0;0;0;108.991,47;4.067,28;0;113.058,75
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0124 - Coordenação, Monitoramento e Aprimoramento da;4434 -  ;0;0;0;0;0;0;0;0;0;71.827,98;2.033,64;0;73.861,62
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0124 - Coordenação, Monitoramento e Aprimoramento da;4436 -  ;0;0;0;0;0;0;0;0;0;80.641,47;2.033,64;0;82.675,11
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0124 - Coordenação, Monitoramento e Aprimoramento da;4437 -  ;0;0;0;0;0;0;0;0;0;68.206,98;2.033,64;0;70.240,62
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;0;92.500,00;7.006,91;99.506,91
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31900100 - Aposentadorias e Reformas;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;28.301,76;0;28.301,76
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;2.458.631,51;-0,01;2.458.631,50
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;295.698.166,39;64.814.029,82;360.512.196,21
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;121.418,19;0;121.418,19
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31911300 - Obrigações Patronais;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;31.691.464,83;0;31.691.464,83
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33900800 - Outros Benefícios Assistenciais do Servidor e;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;0;0;0;0;0;0;0;134.333,32;-36.635,32;97.698,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33901400 - Diárias - Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;0;0;0;0;0;0;0;184.663,44;0;184.663,44
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;421 - Custódia e Reintegração Social;0070 - Gestão Operacional da Polícia;5586 -  ;0;0;0;0;0;0;0;0;0;0;0;6.645.144,87;6.645.144,87
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;190.077,56;318.427,76
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;42.864.800,18;46.894.514,35
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;947,1
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901600 - Outras Despesas Variáveis - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;267.143,76;524.744,27
16 - Secretaria de Estado de Defesa Civil e Corpo ;31901700 - Outras Despesas Variáveis - Pessoal Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;17.511.642,38;31.791.947,91
16 - Secretaria de Estado de Defesa Civil e Corpo ;31909200 - Despesas de Exercícios Anteriores;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;300.774,37;4.521.663,18
51 - Secretaria de Estado de Polícia Militar      ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;18.194,91
51 - Secretaria de Estado de Polícia Militar      ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;242.108.319,86;48.629.437,39;-5.253.138,77;298.049.700,91
51 - Secretaria de Estado de Polícia Militar      ;31901700 - Outras Despesas Variáveis - Pessoal Militar;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;11.028.296,24;55.370.562,61;5.252.857,77;126.900.917,24
52 - Secretaria de Estado de Policia Civil        ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;35.268.127,00
16 - Secretaria de Estado de Defesa Civil e Corpo ;31900400 - Contratação Por Tempo Determinado;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;544.277,98;544.277,98
16 - Secretaria de Estado de Defesa Civil e Corpo ;31911300 - Obrigações Patronais;108 - Receita Desvinculada Tesouro - EC 93/2016 ADC;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;18.550.510,55;18.550.510,55
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;1.045.000,00;0;0;10.000,00;0;16.560,00;0;2.748.100,00;136.000,00;0;4.755.827,98;2.063.767,15;10.775.255,13
51 - Secretaria de Estado de Polícia Militar      ;33901500 - Diárias - Militar;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;4.917,00;22.278,00;64.835,10;138.487,80;59.120,54;126.196,70;49.280,00;38.744,46;77.305,78;259.736,00;24.784,00;868.839,38
51 - Secretaria de Estado de Polícia Militar      ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;183.600,00;0;0;0;0;0;2.038.630,00;69.741,00;2.405.974,63
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33901400 - Diárias - Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;926,6;0;0;264;1.589,20;0;1.656,80;0;0;4.436,60
16 - Secretaria de Estado de Defesa Civil e Corpo ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;182 - Defesa Civil;0009 - Ampliação da Capacidade de Preparação e Atend;7989 -  ;0;0;0;479.593,00;0;0;0;0;0;0;0;0;479.593,00
25 - Secretaria de Estado de Administração Peniten;44909300 - Indenizações e Restituições;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;148.630,94;0;0;0;0;0;0;0;148.630,94
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;0;0;0;276.909,84;0;0;0;0;0;0;0;276.909,84
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;61.000,00;45.750,00;0;0;0;106.750,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;0;8.739,74;0;15.597.360,73;9.491.420,05;25.097.520,52
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903500 - Serviços de Consultoria;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;187.049,30;0;-136.545,88;50.503,42
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33901500 - Diárias - Militar;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;0;0;0;0;0;450;0;450
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;0;0;0;0;0;342.000,00;5.640.209,46;5.982.209,46
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;0;0;0;0;0;784.056,49;-764.375,39;19.681,10
25 - Secretaria de Estado de Administração Peniten;31901600 - Outras Despesas Variáveis - Pessoal Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;2.506.751,76;2.506.751,76
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901700 - Outras Despesas Variáveis - Pessoal Militar;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;10.329.121,33;10.329.121,33
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;588.497,00;588.497,00
