Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
26 - Secretaria de Estado de Segurança;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;114.103.138,34;138.373.838,14;95.583.483,46;348.060.459,94
26 - Secretaria de Estado de Segurança;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;52.576.658,25;122.413.637,87;261.815.487,39;436.805.783,51
26 - Secretaria de Estado de Segurança;31901600 - Outras Despesas Variáveis - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;2.607.739,33;2.562.309,54;25.921.107,66;31.091.156,53
26 - Secretaria de Estado de Segurança;31901700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;11.716.220,25;0;85.500.202,98;97.216.423,23
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8198 -  ;0;0;0;0;0;0;0;0;0;213.399,46;0;0;213.399,46
16 - Secretaria de Estado de Defesa Civil;31900400 - Contratação por Tempo Determinado;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;657.234,30;9.100,00;666.334,30
16 - Secretaria de Estado de Defesa Civil;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;2.306.017,71;204.109,45;2.510.127,16
16 - Secretaria de Estado de Defesa Civil;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;80.720.489,68;5.441.180,71;86.161.670,39
16 - Secretaria de Estado de Defesa Civil;31901300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;13.328,16;14.340,48;27.668,64
16 - Secretaria de Estado de Defesa Civil;31901600 - Outras Despesas Variáveis - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;273.814,45;277.191,22;551.005,67
16 - Secretaria de Estado de Defesa Civil;31901700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;18.775.174,68;0;18.775.174,68
21 - Secretaria de Estado da Casa Civil;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;178.106,53;-57.559,66;120.546,87
21 - Secretaria de Estado da Casa Civil;31909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;396;0;396
21 - Secretaria de Estado da Casa Civil;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;8.478,84;8.478,84;16.957,68
25 - Secretaria de Estado de Administração Peniten;31909100 - Sentenças Judiciais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;2.341,40;0;2.341,40
25 - Secretaria de Estado de Administração Peniten;33900800 - Outros Benefícios Assistenciais do Servidor e;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;648,02;0;648,02
25 - Secretaria de Estado de Administração Peniten;33904600 - Auxílio Alimentação;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;219.719,00;0;219.719,00
25 - Secretaria de Estado de Administração Peniten;33904900 - Auxílio Transporte;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;461.044,40;0;461.044,40
26 - Secretaria de Estado de Segurança;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;21.947.538,06;107.026.022,49;128.973.560,55
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;10.820.908,84;10.820.908,84
16 - Secretaria de Estado de Defesa Civil;31909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;23.091,51;23.091,51
16 - Secretaria de Estado de Defesa Civil;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;10.804,66;10.804,66
16 - Secretaria de Estado de Defesa Civil;33904900 - Auxílio Transporte;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;384.503,13;384.503,13
26 - Secretaria de Estado de Segurança;31900700 - Contribuição a Entidades Fechadas de Previdên;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;111.968,63;111.968,63
26 - Secretaria de Estado de Segurança;33900800 - Outros Benefícios Assistenciais do Servidor e;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;146.067,40;146.067,40
26 - Secretaria de Estado de Segurança;33901700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;3.214.741,51;3.214.741,51
26 - Secretaria de Estado de Segurança;33901900 - Auxílio-Fardamento;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;198.061,68;198.061,68
26 - Secretaria de Estado de Segurança;33904600 - Auxílio Alimentação;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;184.372,14;184.372,14
26 - Secretaria de Estado de Segurança;33904900 - Auxílio Transporte;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;3.717.710,42;3.717.710,42
26 - Secretaria de Estado de Segurança;33911700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;18.664.326,68;18.664.326,68
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;101 - Ordinários Não Provenientes de Impostos;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;8060 -  ;0;0;0;0;0;0;0;0;0;0;0;1.110.352,50;1.110.352,50
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;111 - Operações de Crédito;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;3.717.000,00;0;38.284.565,49;0;0;0;-35.789.544,30;0;0;0;-0,99;6.212.020,20
07 - Secretaria de Estado de Obras;44905100 - Obras e Instalações;111 - Operações de Crédito;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;1632 -  ;0;2.369.325,70;9.833.976,58;7.901.788,55;658.530,19;1.766.710,49;0;0;0;0;0;-17.452.769,98;5.077.561,53
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;38.912,00;-38.912,00;38.912,00;0;0;34.741.173,07;0;0;0;0;34.780.085,07
07 - Secretaria de Estado de Obras;44905200 - Equipamentos e Material Permanente;111 - Operações de Crédito;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;1632 -  ;0;0;2.063.438,20;0;0;0;0;0;0;0;0;-1.911.948,80;151.489,40
07 - Secretaria de Estado de Obras;44905100 - Obras e Instalações;111 - Operações de Crédito;182 - Defesa Civil;0120 - GESTÃO DO SISTEMA PRISIONAL;3937 -  ;0;0;6.159.289,35;2.589.740,14;451.241,69;0;0;0;0;0;0;-6.537.457,80;2.662.813,38
26 - Secretaria de Estado de Segurança;44903900 - Outros Serviços de Terceiros - Pessoa Jurídic;111 - Operações de Crédito;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;5.895.008,11;-5.744.950,51;0;0;0;0;0;0;0;150.057,60
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;111 - Operações de Crédito;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;5426 -  ;0;0;0;10.154.141,37;11.639.031,13;0;-1.295.138,44;-2.822.938,44;-591.039,35;3.561.052,13;0;-3.131.670,29;17.513.438,11
07 - Secretaria de Estado de Obras;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;1632 -  ;0;0;0;387.475,98;656.032,72;0;0;0;0;0;0;-75.232,89;968.275,81
26 - Secretaria de Estado de Segurança;44905100 - Obras e Instalações;111 - Operações de Crédito;181 - Policiamento;0063 - GRANDES EVENTOS;1122 -  ;0;0;0;0;2.064.515,84;0;0;0;0;0;0;-2.064.515,84;0
07 - Secretaria de Estado de Obras;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;182 - Defesa Civil;0120 - GESTÃO DO SISTEMA PRISIONAL;3937 -  ;0;0;0;0;100.673,89;0;0;0;793.546,03;0;0;-100.673,89;793.546,03
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;181 - Policiamento;0067 - GESTÃO DA TECNOLOGIA DA INFORMAÇÃO, COMUNICAÇ;5426 -  ;0;0;0;0;0;0;647.569,22;647.569,22;7.213.978,29;0;0;0;8.509.116,73
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;691.376,68;0;0;0;0;2.120.000,00;0;0;2.533.961,77;5.345.338,45
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;6.304.308,06;0;0;0;0;0;0;1.305,00;1.415.045,05;7.720.658,11
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;105.947,50;-2.292,00;0;15.807.326,16;15.910.981,66
26 - Secretaria de Estado de Segurança;33903700 - Locação de Mão de Obra;120 - Ressarcimento de Pessoal;181 - Policiamento;0069 - RIO POUPA TEMPO - ATENDIMENTO AO CIDADÃO E AO;5359 -  ;0;0;0;0;0;0;0;0;48.660,04;0;-48.660,04;48.660,04;48.660,04
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;0;0;0;0;0;0;0;3.558.970,27;8.278.432,05;11.837.402,32
26 - Secretaria de Estado de Segurança;33900800 - Outros Benefícios Assistenciais do Servidor e;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;240.000,00;240.000,00
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;8021 -  ;0;0;0;0;0;0;0;0;0;0;0;1.013.915,39;1.013.915,39
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;0;0;0;0;0;2.371.495,92;2.371.495,92
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2055 -  ;0;0;0;0;0;0;0;0;0;0;0;2.452,98;2.452,98
26 - Secretaria de Estado de Segurança;44905200 - Equipamentos e Material Permanente;133 - Alienações de Bens;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;6.946.776,08;-6.946.776,08;0;0;0;0;0;0;0;0
26 - Secretaria de Estado de Segurança;44909200 - Despesas de Exercícios Anteriores;133 - Alienações de Bens;181 - Policiamento;0070 - GESTÃO OPERACIONAL DA POLÍCIA;2878 -  ;0;0;0;5.982.339,11;-5.982.339,11;0;0;0;0;0;0;0;0
25 - Secretaria de Estado de Administração Peniten;44905100 - Obras e Instalações;133 - Alienações de Bens;421 - Custódia e Reintegração Social;0120 - GESTÃO DO SISTEMA PRISIONAL;5393 -  ;0;0;0;0;0;0;0;0;0;154.325,38;0;0;154.325,38
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;133 - Alienações de Bens;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;0;0;0;0;0;1.417,78;1.417,78
16 - Secretaria de Estado de Defesa Civil;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2010 -  ;0;0;0;0;0;0;5.133.582,00;0;0;0;0;-534,77;5.133.047,23
26 - Secretaria de Estado de Segurança;33900800 - Outros Benefícios Assistenciais do Servidor e;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;3.000.000,00;0;0;0;0;-723.000,00;2.277.000,00
26 - Secretaria de Estado de Segurança;33903000 - Material de Consumo;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;102.597,00;6.179.146,48;0;4.324.058,18;5.030.392,30;-11.430.028,38;4.206.165,58
26 - Secretaria de Estado de Segurança;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;8.953.978,78;17.821.872,18;6.052.050,96;-37.342,37;2.279.389,74;-12.426.686,83;22.643.262,46
26 - Secretaria de Estado de Segurança;33909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2016 -  ;0;0;0;0;0;0;3.248.006,28;61.794,67;469.737,12;33.792,00;11.722.214,85;-10.922.750,72;4.612.794,20
16 - Secretaria de Estado de Defesa Civil;31900400 - Contratação por Tempo Determinado;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;652.511,51;0;0;0;1.311.509,53;645.966,41;2.609.987,45
16 - Secretaria de Estado de Defesa Civil;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;2.161.854,43;0;0;0;4.268.811,40;2.162.892,35;8.593.558,18
16 - Secretaria de Estado de Defesa Civil;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;83.804.420,62;0;0;0;63.984.134,00;77.078.683,64;224.867.238,26
16 - Secretaria de Estado de Defesa Civil;31901700 - Outras Despesas Variáveis - Pessoal Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;25.337.417,69;2.357.925,00;5.489.151,25;0;31.411.167,94;16.075.380,39;80.671.042,27
16 - Secretaria de Estado de Defesa Civil;31911300 - Obrigações Patronais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;21.167.557,04;0;0;0;0;36.996.008,04;58.163.565,08
16 - Secretaria de Estado de Defesa Civil;33900800 - Outros Benefícios Assistenciais do Servidor e;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;88.000,00;0;0;0;0;0;88.000,00
16 - Secretaria de Estado de Defesa Civil;33904900 - Auxílio Transporte;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;1.114.470,85;0;0;0;0;800.506,70;1.914.977,55
25 - Secretaria de Estado de Administração Peniten;31900300 - Pensões do RPPS e do Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;19.768,02;39.536,02;19.768,01;0;0;-0,01;79.072,04
25 - Secretaria de Estado de Administração Peniten;31900400 - Contratação por Tempo Determinado;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;299.908,08;602.100,00;300.400,00;0;0;-0,01;1.202.408,07
25 - Secretaria de Estado de Administração Peniten;31900500 - Outros Benefícios Previdenciários do Servidor;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;1,81;3,61;1,8;0;0;-0,02;7,2
25 - Secretaria de Estado de Administração Peniten;31900700 - Contribuição a Entidades Fechadas de Previdên;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;2.568,50;4.945,35;3.762,97;0;0;-0,01;11.276,81
25 - Secretaria de Estado de Administração Peniten;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;40.589.060,90;80.984.448,53;40.073.676,24;0;0;-14.275.752,91;147.371.432,76
25 - Secretaria de Estado de Administração Peniten;31901300 - Obrigações Patronais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;230.490,05;419.858,32;224.564,25;0;0;-768.446,04;106.466,58
25 - Secretaria de Estado de Administração Peniten;31901600 - Outras Despesas Variáveis - Pessoal Civil;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;1.668.617,90;3.433.858,00;2.272.856,25;0;0;-640.224,60;6.735.107,55
25 - Secretaria de Estado de Administração Peniten;31905800 - Outros Benefícios do RGPS - Área Urbana;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;4.817,75;9.686,82;1.118,33;0;0;-0,01;15.622,89
25 - Secretaria de Estado de Administração Peniten;31909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;25.493,74;165.375,72;47.039,27;0;0;0;237.908,73
25 - Secretaria de Estado de Administração Peniten;31911300 - Obrigações Patronais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;8.427.110,93;16.787.826,19;8.346.488,93;0;0;-3.864.431,37;29.696.994,68
25 - Secretaria de Estado de Administração Peniten;33900100 - Aposentadorias e Reformas;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;5.245,00;10.489,98;5.244,99;0;0;-0,01;20.979,96
25 - Secretaria de Estado de Administração Peniten;33900800 - Outros Benefícios Assistenciais do Servidor e;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;83.378,30;183.212,66;66.215,47;0;0;-1.993,49;330.812,94
25 - Secretaria de Estado de Administração Peniten;33904600 - Auxílio Alimentação;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;252.527,01;441.988,00;231.785,00;0;0;-0,01;926.300,00
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;18;14,49;14,49;0;0;-46,98;0
25 - Secretaria de Estado de Administração Peniten;33904900 - Auxílio Transporte;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;468.367,41;935.987,29;470.499,99;0;0;-0,01;1.874.854,68
26 - Secretaria de Estado de Segurança;31900100 - Aposentadorias e Reformas;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;2.682,46;6.388,67;2.682,46;0;0;0;11.753,59
26 - Secretaria de Estado de Segurança;31900300 - Pensões do RPPS e do Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;1.044.134,83;710,96;355,48;0;0;0;1.045.201,27
26 - Secretaria de Estado de Segurança;31900400 - Contratação por Tempo Determinado;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;1.104.611,10;2.225.653,88;1.105.643,04;0;0;2.216.962,14;6.652.870,16
26 - Secretaria de Estado de Segurança;31900500 - Outros Benefícios Previdenciários do Servidor;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;27;43,2;0;0;0;0;70,2
26 - Secretaria de Estado de Segurança;31900700 - Contribuição a Entidades Fechadas de Previdên;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;57.473,99;0;55.754,67;43.485,98;111.968,63;-111.968,63;156.714,64
26 - Secretaria de Estado de Segurança;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;228.048.192,98;197.043.054,53;125.593.236,84;-47.399,05;99.619,29;135.090.402,44;685.827.107,03
26 - Secretaria de Estado de Segurança;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;174.485.112,35;314.286.697,53;227.809.542,07;7.140.062,32;-879.276,13;-86.611.220,26;636.230.917,88
26 - Secretaria de Estado de Segurança;31901300 - Obrigações Patronais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;279.949,83;471.466,20;218.896,93;0;-13.043,04;-957.269,92;0
26 - Secretaria de Estado de Segurança;31901600 - Outras Despesas Variáveis - Pessoal Civil;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;9.696.356,21;33.994.729,76;45.110.199,25;11.348.855,08;-2.384,72;-21.186.851,86;78.960.903,72
26 - Secretaria de Estado de Segurança;31901700 - Outras Despesas Variáveis - Pessoal Militar;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;59.226.978,86;265.001.119,95;68.421.303,26;48.031.587,35;0;-27.319.551,86;413.361.437,56
26 - Secretaria de Estado de Segurança;31905800 - Outros Benefícios do RGPS - Área Urbana;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;11.100,00;3.819,35;0;0;0;0;14.919,35
26 - Secretaria de Estado de Segurança;31909200 - Despesas de Exercícios Anteriores;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;36.000,00;12.146,46;2.243.106,99;0;0;0;2.291.253,45
26 - Secretaria de Estado de Segurança;31911300 - Obrigações Patronais;192 - Transferência proveniente de Auxílio Financei;122 - Administração Geral;0002 - GESTÃO ADMINISTRATIVA;2660 -  ;0;0;0;0;0;0;39.756.400,03;90.747.098,40;122.216.793,42;-579,74;0;-12.018.014,37;240.701.697,74
