Órgão;Elemento;Fonte de Recursos;Subfunção;Programa;Projeto / Atividade;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez;Valor Empenhado
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;100 - Ordinários Provenientes de Impostos;332 - Relações de Trabalho;0125 - Capacitação Profissional e Trabalho;8297 -  ;0;0;0;0;0;0;0;0;0;0;0;450.000,00;450.000,00
25 - Secretaria de Estado de Administração Peniten;33904700 - Obrigações Tributárias e Contributivas;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;312.735,50;156.367,75;205.472,95;49.893,66;8.994,60;245.346,25;0;0;978.810,71
25 - Secretaria de Estado de Administração Peniten;33904800 - Outros Auxílios Financeiros a Pessoas Físicas;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;1.489.216,70;0;740.717,49;237.588,90;0;1.164.213,06;0;0;3.631.736,15
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;1.165.644,45;0;281.400,83;0;0;1.447.045,28
16 - Secretaria de Estado de Defesa Civil         ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;78.116.728,18;-59.979,40;0;0;84.371.626,28;162.428.375,06
16 - Secretaria de Estado de Defesa Civil         ;31901700 - Outras Despesas Variáveis - Pessoal Militar;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;17.816.609,40;0;0;0;16.080.830,29;33.897.439,69
16 - Secretaria de Estado de Defesa Civil         ;31911300 - Obrigações Patronais;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;26.252.283,65;0;25.291.796,61;51.544.080,26
16 - Secretaria de Estado de Defesa Civil         ;33900800 - Outros Benefícios Assistenciais do Servidor e;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;73.344,48;73.344,48
16 - Secretaria de Estado de Defesa Civil         ;33904900 - Auxílio Transporte;101 - Ordinários Não Provenientes de Impostos;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;904.327,52;904.327,52
26 - Secretaria de Estado de Segurança            ;31901700 - Outras Despesas Variáveis - Pessoal Militar;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;2.177.500,00;0;0;0;0;0;0;2.177.500,00
26 - Secretaria de Estado de Segurança            ;31901200 - Vencimentos e Vantagens Fixas - Pessoal Milit;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;114.210.609,92;0;0;0;0;99.172.562,04;213.383.171,96
26 - Secretaria de Estado de Segurança            ;31900100 - Aposentadorias e Reformas;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;79.460,68;79.460,68
26 - Secretaria de Estado de Segurança            ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;2.263.368,23;2.263.368,23
26 - Secretaria de Estado de Segurança            ;31901300 - Obrigações Patronais;102 - Fundo Estadual de Equilíbrio Fiscal;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;66.475,40;66.475,40
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 - Apoio a Progr e Proj Segurança Pública-FISED;0;0;0;0;0;0;0;0;0;0;0;0;670.000,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 - Apoio a Programas e Projetos da Polícia Milit;0;0;0;0;0;0;0;0;0;0;0;0;15.705.743,59
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 - Apoio a Programas e Projetos da Polícia Milit;0;0;0;0;0;0;0;0;0;0;0;0;685.451,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 - Apoio a Programas e Projetos da Polícia Civil;0;0;0;0;0;0;0;0;0;0;0;0;5.965.434,01
26 - Secretaria de Estado de Segurança            ;33904900 - Auxílio Transporte;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;375.947,00;717.301,00;0;310.609,00;305.045,00;347.048,00;2.055.950,00
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;2.189.562,24;0;151.008,96;20.000,00;0;2.360.571,20
26 - Secretaria de Estado de Segurança            ;44909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;3.899.316,48;1.295.138,44;0;0;0;5.194.454,92
26 - Secretaria de Estado de Segurança            ;31901700 - Outras Despesas Variáveis - Pessoal Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;12.620.228,44;0;3.587.550,00;11.147.022,04;4.020.650,00;31.375.450,48
26 - Secretaria de Estado de Segurança            ;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;0;0;0;0;2.968.000,00;2.954.154,25;1.842.103,01;1.241.379,84;3.888.793,95;12.894.431,05
26 - Secretaria de Estado de Segurança            ;33901400 - Diárias - Civil;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;63.827,46;6.718,68;0;70.546,14
26 - Secretaria de Estado de Segurança            ;33901500 - Diárias - Militar;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;100.780,20;0;0;100.780,20
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;33.000,00;425.104,00;7.323.292,78;7.781.396,78
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5578 -  ;0;0;0;0;0;0;0;0;0;81.592,00;0;570.060,87;651.652,87
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;295.401,06;0;295.401,06
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5577 -  ;0;0;0;0;0;0;0;0;0;0;6.090.000,00;0;6.090.000,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;0;0;207.821,30;207.821,30
26 - Secretaria de Estado de Segurança            ;44903700 - Locação de Mão de Obra;103 - Royalties para Ações de Segurança Pública e D;181 - Policiamento;0070 - Gestão Operacional da Polícia;5576 -  ;0;0;0;0;0;0;0;0;0;0;0;333.330,00;333.330,00
26 - Secretaria de Estado de Segurança            ;31901600 - Outras Despesas Variáveis - Pessoal Civil;103 - Royalties para Ações de Segurança Pública e D;421 - Custódia e Reintegração Social;0070 - Gestão Operacional da Polícia;5586 -  ;0;0;0;0;0;0;0;0;0;0;0;3.446.100,00;3.446.100,00
26 - Secretaria de Estado de Segurança            ;31909200 - Despesas de Exercícios Anteriores;103 - Royalties para Ações de Segurança Pública e D;421 - Custódia e Reintegração Social;0070 - Gestão Operacional da Polícia;5586 -  ;0;0;0;0;0;0;0;0;0;0;0;13.717,90;13.717,90
26 - Secretaria de Estado de Segurança            ;31901100 - Vencimentos e Vantagens Fixas - Pessoal Civil;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;85.977.122,89;85.977.122,89
26 - Secretaria de Estado de Segurança            ;31901600 - Outras Despesas Variáveis - Pessoal Civil;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;2.675.451,65;2.675.451,65
26 - Secretaria de Estado de Segurança            ;31911300 - Obrigações Patronais;107 - Transferências Constitucionais Provenientes d;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;0;20.658.237,46;20.658.237,46
07 - Secretaria de Estado de Obras;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;181 - Policiamento;0069 - Modernização da Polícia;1632 -  ;0;0;170.348,09;85.597,90;0;0;0;0;0;0;183.780,36;447.354,16;887.080,51
07 - Secretaria de Estado de Obras;44909200 - Despesas de Exercícios Anteriores;111 - Operações de Crédito;182 - Defesa Civil;0120 - Gestão do Sistema Prisional;3937 -  ;0;0;0;0;6.828.193,44;0;0;0;0;0;107.261,40;0;6.935.454,84
07 - Secretaria de Estado de Obras;44905100 - Obras e Instalações;111 - Operações de Crédito;181 - Policiamento;0069 - Modernização da Polícia;1632 -  ;0;0;0;0;0;0;0;0;1.187.806,15;0;0;256.299,21;1.444.105,36
07 - Secretaria de Estado de Obras;44905100 - Obras e Instalações;111 - Operações de Crédito;182 - Defesa Civil;0120 - Gestão do Sistema Prisional;3937 -  ;0;0;0;0;0;0;0;0;0;0;0;227.569,17;227.569,17
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 - Manut  Ativid  Operacionais / Administrativas;0;0;0;0;0;0;0;0;0;0;0;0;1.045.000,00
26 - Secretaria de Estado de Segurança            ;33901500 - Diárias - Militar;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;5.300,00;0;0;0;0;0;0;0;0;25.045,00;12.207,00;42.552,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;31.680,00;0;214.477,89;0;0;0;0;0;0;0;116.230,00;362.387,89
26 - Secretaria de Estado de Segurança            ;33903500 - Serviços de Consultoria;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;447.449,84;0;0;0;0;0;0;0;0;0;-78.499,97;368.949,87
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;2.037.699,42;1.597.442,71;0;1.533.254,68;1.702.286,01;0;25.776,70;96.582,66;140.395,04;1.300,00;-27.241,49;7.107.495,73
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;17.446,35;633.580,31;0;4.273.391,38;2.850.575,03;6.271.942,34;4.735.956,12;351.776,68;180.896,70;11.636,67;2.436.043,66;21.763.245,24
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;1.584.672,75;0;816.249,66;0;816.249,66;0;700.000,00;816.249,66;0;0;-217.744,95;4.515.676,78
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2061 -  ;0;0;1.101.600,00;0;402.460,00;11.289,60;221.920,00;0;0;0;96.191,20;-63.478,38;1.769.982,42
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;1.640.726,56;80.559,94;0;0;-365.985,43;0;98.735,69;0;6.112.121,76;-6.088.083,25;1.478.075,27
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;22.000,00;0;0;0;0;0;0;22.000,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;120 - Ressarcimento de Pessoal;181 - Policiamento;0070 - Gestão Operacional da Polícia;2878 -  ;0;0;0;0;0;649.866,56;0;0;0;0;551.850,00;570.000,00;1.771.716,56
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;8021 -  ;0;0;0;0;0;0;0;219.867,63;26.150,81;49.003,55;0;0;295.021,99
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;519.082,73;-519.082,73;18.251,94;18.251,94
26 - Secretaria de Estado de Segurança            ;33901400 - Diárias - Civil;120 - Ressarcimento de Pessoal;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;0;0;0;502;0;502
26 - Secretaria de Estado de Segurança            ;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;873.200,00;1.377.703,20;1.757.125,00;1.723.625,00;1.476.975,00;1.584.100,00;2.137.125,00;2.012.075,00;2.078.075,00;5.487.800,01;981.500,00;99.674,99;21.588.978,20
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;1.956.275,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904600 - Auxílio Alimentação;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;262.215,00
51 - SECRETARIA DE ESTADO DE POLÍCIA MILITAR;33904900 - Auxílio Transporte;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 - Pessoal e Encargos Sociais;0;0;0;0;0;0;0;0;0;0;0;0;151.502,00
16 - Secretaria de Estado de Defesa Civil         ;31901700 - Outras Despesas Variáveis - Pessoal Militar;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;84.750,00;0;0;20.700,00;0;0;0;76.350,00;0;0;203.620,48;385.420,48
26 - Secretaria de Estado de Segurança            ;33904600 - Auxílio Alimentação;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;282.240,00;237.487,50;222.030,00;191.407,50;212.625,00;274.005,00;258.187,50;274.275,00;690.607,50;1.803.862,00;-1.623.939,00;2.822.788,00
26 - Secretaria de Estado de Segurança            ;33904900 - Auxílio Transporte;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;163.072,00;137.215,00;128.284,00;110.591,00;122.850,00;158.314,00;149.175,00;158.470,00;411.091,00;20.171,50;71.950,50;1.631.184,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;989.978,80;0;0;0;0;0;0;0;0;0;989.978,80
21 - Secretaria de Estado da Casa Civil e Desenvol;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;782 - Transporte Rodoviário;0064 - Modernização dos Serviços Operacionais do DET;3010 -  ;0;0;1.054.430,37;43.188,26;0;6.657,50;-4.400,50;7.900,00;0;0;0;0;1.107.775,63
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;11.669,90;0;0;0;941.963,26;250.154,03;452.437,50;0;34.335.440,96;35.991.665,65
16 - Secretaria de Estado de Defesa Civil         ;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;182 - Defesa Civil;0009 - Ampliação da Capacidade de Preparação e Atend;7989 -  ;0;0;0;526.320,00;0;0;0;0;0;0;0;0;526.320,00
25 - Secretaria de Estado de Administração Peniten;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;104,33;0;0;0;0;0;0;0;0;104,33
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;1.320.000,00;0;0;0;0;0;1.320.000,00
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;42.379,20;0;0;0;0;0;42.379,20
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;212 - Transferências Voluntárias;181 - Policiamento;0082 - Fortalecimento da Valorização Profissional;1024 -  ;0;0;0;0;0;0;0;83.611,91;0;0;0;0;83.611,91
25 - Secretaria de Estado de Administração Peniten;44909200 - Despesas de Exercícios Anteriores;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;766,8;0;0;0;766,8
26 - Secretaria de Estado de Segurança            ;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;0;0;32.073,28;0;0;32.073,28
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;212 - Transferências Voluntárias;421 - Custódia e Reintegração Social;0120 - Gestão do Sistema Prisional;8232 -  ;0;0;0;0;0;0;0;0;0;51.120,00;0;-34.080,00;17.040,00
16 - Secretaria de Estado de Defesa Civil         ;33909300 - Indenizações e Restituições;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;2660 -  ;0;0;0;0;0;0;0;0;0;0;31.050,00;0;31.050,00
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;212 - Transferências Voluntárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;0;0;0;0;839.439,17;839.439,17
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;212 - Transferências Voluntárias;181 - Policiamento;0070 - Gestão Operacional da Polícia;5424 -  ;0;0;0;0;0;0;0;0;0;0;0;338.111,36;338.111,36
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;919.432,54;-134.029,74;0;0;0;0;0;0;0;0;1.671.000,00;2.456.402,80
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;568.830,38;-59.857,76;0;0;32.081,00;469.800,00;216.336,27;-40.000,00;0;0;0;1.187.189,89
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;218 - Transferências Intraorçamentárias;122 - Administração Geral;0002 - Gestão Administrativa;8055 -  ;0;0;0;0;0;0;0;0;703.300,00;0;0;217.005,00;920.305,00
25 - Secretaria de Estado de Administração Peniten;33903000 - Material de Consumo;224 - Transferências Legais Recebidas da União;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;324.369,00;422.200,00;123.470,00;0;0;0;0;550.000,00;0;1.420.039,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;224 - Transferências Legais Recebidas da União;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;544.888,08;158.640,00;0;0;544.888,08;1.248.416,16
25 - Secretaria de Estado de Administração Peniten;44905100 - Obras e Instalações;224 - Transferências Legais Recebidas da União;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;39.093,18;0;0;0;0;39.093,18
25 - Secretaria de Estado de Administração Peniten;44905200 - Equipamentos e Material Permanente;224 - Transferências Legais Recebidas da União;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;0;0;0;0;0;0;3.642.000,00;0;0;0;0;3.642.000,00
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;1.601.330,00;-114.182,77;1.050.753,49;798.675,27;641.245,55;618.937,98;863.195,91;788.302,95;508.717,20;1.950.662,05;569.298,73;921.454,73;10.198.391,09
26 - Secretaria de Estado de Segurança            ;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;1.094.100,00;1.067.028,00;2.768.763,72;5.557.141,85;3.858.601,13;4.080.537,15;2.634.417,36;5.145.767,93;11.162.361,84;4.867.022,85;1.477.591,82;2.882.034,35;46.595.368,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;111.296,27;462.765,88;300.591,83;82.497,18;617.776,29;360.025,08;310.916,31;488.745,63;495.215,89;435.458,49;389.206,73;4.054.495,58
25 - Secretaria de Estado de Administração Peniten;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;326.840,69;464.709,08;600.721,53;462.786,48;461.713,83;2.100,00;16.946,03;176.781,99;0;0;0;2.512.599,63
25 - Secretaria de Estado de Administração Peniten;33919200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2016 -  ;0;52.844,50;0;0;0;0;0;0;0;0;0;0;52.844,50
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;2.705.598,33;1.954.669,21;4.143.500,00;2.260.506,38;3.474.240,01;938.180,21;12.929.506,50;114.238,38;3.965.350,00;1.489.252,90;213.628,72;34.188.670,64
26 - Secretaria de Estado de Segurança            ;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;71.022,63;0;15.000,00;175.600,00;0;-7.932,64;0;0;0;67.319,70;18.609,23;339.618,92
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;122 - Administração Geral;0002 - Gestão Administrativa;2297 -  ;0;520;90.324,06;0;0;1.238.621,38;0;410.362,03;1.232.633,30;159.267,84;0;-14.819,42;3.116.909,19
26 - Secretaria de Estado de Segurança            ;33903000 - Material de Consumo;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;2.588.607,50;2.611.280,78;1.171.198,95;1.536.344,66;3.146.564,79;4.807.637,21;3.177.943,55;413.399,13;4.547.656,58;2.703.980,33;5.197.686,51;31.902.299,99
26 - Secretaria de Estado de Segurança            ;33903600 - Outros Serviços de Terceiros - Pessoa Física;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;24.001,00;657.961,00;38.400,00;520.000,00;400.000,00;600.000,00;0;300.000,00;900.000,00;0;0;3.440.362,00
26 - Secretaria de Estado de Segurança            ;33903700 - Locação de Mão de Obra;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;1;0;318.465,31;370.177,80;0;0;33.517,37;1.480.711,20;-115.661,00;0;0;2.087.211,68
26 - Secretaria de Estado de Segurança            ;33909200 - Despesas de Exercícios Anteriores;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;22.544,84;102.241,05;899.852,64;132.957,26;0;898.629,14;1.525.579,28;40.230,00;214.570,51;0;168.700,44;4.005.305,16
26 - Secretaria de Estado de Segurança            ;33909300 - Indenizações e Restituições;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;4.433,77;3.116,52;11.905,01;4.072,39;10.174,84;21.317,41;23.713,15;26.680,95;1.084,20;14.038,99;7.496,03;128.033,26
26 - Secretaria de Estado de Segurança            ;44905200 - Equipamentos e Material Permanente;230 - Recursos Próprios;302 - Assistência Hospitalar e Ambulatorial;0002 - Gestão Administrativa;2978 -  ;0;2;18.879,00;860.934,00;0;0;18.490,00;3.010,00;4.000,00;0;4.000,00;8.800,00;918.115,00
25 - Secretaria de Estado de Administração Peniten;33903900 - Outros Serviços de Terceiros - Pessoa Jurídic;230 - Recursos Próprios;332 - Relações de Trabalho;0125 - Capacitação Profissional e Trabalho;8297 -  ;0;804.523,66;1.150.001,68;720.034,75;818.168,41;825.282,50;1.003.000,00;718.421,00;786.298,00;1.333.536,95;1.869.446,19;1.202.450,31;11.231.163,45
